id,authentic_path,manipulated_path,manipulation_type,suspicious_region,name,surname,given_names,dob,issue,expiry,doc_no,nationality,sex,split
SD_00633,authentic/SD_00633_authentic.jpg,manipulated/SD_00633_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aadhya Singh,Singh,Aadhya,19840101,2010-04-18,2020-11-22,X0870662,CAN,F,test
SD_00634,authentic/SD_00634_authentic.jpg,manipulated/SD_00634_number_change.jpg,number_change,"[205, 188, 650, 211]",Kabir Patel,Patel,Kabir,19981012,2017-06-07,2027-07-02,H3190368,AUS,M,train
SD_00635,authentic/SD_00635_authentic.jpg,manipulated/SD_00635_date_change.jpg,date_change,"[205, 264, 650, 287]",Aarav Malhotra,Malhotra,Aarav,19850103,2023-01-05,2033-03-10,B5593429,CAN,F,train
SD_00636,authentic/SD_00636_authentic.jpg,manipulated/SD_00636_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aditya Rao,Rao,Aditya,20040823,2022-12-27,2032-04-15,W4584384,GBR,M,train
SD_00637,authentic/SD_00637_authentic.jpg,manipulated/SD_00637_clone.jpg,clone,"[430, 270, 580, 305]",Vivaan Nair,Nair,Vivaan,19960809,2023-02-07,2028-09-08,J8315203,SGP,F,train
SD_00638,authentic/SD_00638_authentic.jpg,manipulated/SD_00638_compression.jpg,compression,"[0, 0, 700, 455]",Sara Patel,Patel,Sara,19710109,2017-05-19,2027-05-27,C0496706,CAN,F,train
SD_00639,authentic/SD_00639_authentic.jpg,manipulated/SD_00639_mixed.jpg,mixed,"[45, 100, 650, 250]",Vivaan Mehta,Mehta,Vivaan,19830322,2016-07-18,2021-11-10,B8509549,USA,M,train
SD_00640,authentic/SD_00640_authentic.jpg,manipulated/SD_00640_text_change.jpg,text_change,"[205, 150, 650, 173]",Diya Bose,Bose,Diya,19971224,2021-01-26,2026-09-13,X4876998,GBR,M,validation
SD_00641,authentic/SD_00641_authentic.jpg,manipulated/SD_00641_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Kapoor,Kapoor,Meera,19850109,2012-11-09,2017-04-25,R4596094,GBR,F,train
SD_00642,authentic/SD_00642_authentic.jpg,manipulated/SD_00642_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Singh,Singh,Anaya,19700519,2011-11-11,2021-03-15,O0707057,SGP,M,validation
SD_00643,authentic/SD_00643_authentic.jpg,manipulated/SD_00643_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Sharma,Sharma,Kiara,19751018,2014-06-03,2024-03-09,Y4472322,AUS,M,test
SD_00644,authentic/SD_00644_authentic.jpg,manipulated/SD_00644_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Vivaan Verma,Verma,Vivaan,20021011,2023-01-18,2028-01-23,I4058093,GBR,M,train
SD_00645,authentic/SD_00645_authentic.jpg,manipulated/SD_00645_clone.jpg,clone,"[430, 270, 580, 305]",Aditya Iyer,Iyer,Aditya,19980903,2017-04-07,2027-10-12,V6164205,AUS,F,train
SD_00646,authentic/SD_00646_authentic.jpg,manipulated/SD_00646_compression.jpg,compression,"[0, 0, 700, 455]",Diya Joshi,Joshi,Diya,19930520,2018-01-06,2028-01-10,E9019358,SGP,F,validation
SD_00647,authentic/SD_00647_authentic.jpg,manipulated/SD_00647_mixed.jpg,mixed,"[45, 100, 650, 250]",Ishaan Joshi,Joshi,Ishaan,19721205,2020-07-25,2025-02-08,S8986818,IND,F,train
SD_00648,authentic/SD_00648_authentic.jpg,manipulated/SD_00648_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Nair,Nair,Sara,19871010,2013-04-11,2018-06-08,O5137651,GBR,M,train
SD_00649,authentic/SD_00649_authentic.jpg,manipulated/SD_00649_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ira Kulkarni,Kulkarni,Ira,20000415,2022-07-08,2027-09-08,Y6929445,GBR,M,train
SD_00650,authentic/SD_00650_authentic.jpg,manipulated/SD_00650_number_change.jpg,number_change,"[205, 188, 650, 211]",Aditya Joshi,Joshi,Aditya,19960319,2022-08-21,2027-03-15,A2164871,USA,M,test
SD_00651,authentic/SD_00651_authentic.jpg,manipulated/SD_00651_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Sharma,Sharma,Kiara,19800317,2011-09-13,2021-06-05,M8341559,AUS,M,train
SD_00652,authentic/SD_00652_authentic.jpg,manipulated/SD_00652_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ira Kapoor,Kapoor,Ira,19960824,2024-07-10,2034-12-05,X2981209,AUS,F,train
SD_00653,authentic/SD_00653_authentic.jpg,manipulated/SD_00653_clone.jpg,clone,"[430, 270, 580, 305]",Sara Joshi,Joshi,Sara,19900317,2017-12-19,2027-02-08,J7509889,AUS,F,train
SD_00654,authentic/SD_00654_authentic.jpg,manipulated/SD_00654_compression.jpg,compression,"[0, 0, 700, 455]",Aadhya Nair,Nair,Aadhya,19940305,2017-01-27,2022-07-17,I9951542,IND,F,test
SD_00655,authentic/SD_00655_authentic.jpg,manipulated/SD_00655_mixed.jpg,mixed,"[45, 100, 650, 250]",Anaya Kapoor,Kapoor,Anaya,19980310,2019-05-20,2024-04-22,I2138820,AUS,M,test
SD_00656,authentic/SD_00656_authentic.jpg,manipulated/SD_00656_text_change.jpg,text_change,"[205, 150, 650, 173]",Ishaan Sharma,Sharma,Ishaan,20010607,2019-05-19,2029-12-15,Q2741176,CAN,F,validation
SD_00657,authentic/SD_00657_authentic.jpg,manipulated/SD_00657_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aditya Malhotra,Malhotra,Aditya,19781222,2014-02-12,2019-12-26,H1528547,SGP,M,train
SD_00658,authentic/SD_00658_authentic.jpg,manipulated/SD_00658_number_change.jpg,number_change,"[205, 188, 650, 211]",Diya Sharma,Sharma,Diya,19971226,2016-09-11,2021-09-22,U0032963,SGP,M,test
SD_00659,authentic/SD_00659_authentic.jpg,manipulated/SD_00659_date_change.jpg,date_change,"[205, 264, 650, 287]",Anaya Kapoor,Kapoor,Anaya,19790324,2017-08-10,2022-04-21,C8306178,AUS,M,train
SD_00660,authentic/SD_00660_authentic.jpg,manipulated/SD_00660_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Bose,Bose,Kiara,19860721,2019-10-08,2029-08-17,V2434776,AUS,F,train
SD_00661,authentic/SD_00661_authentic.jpg,manipulated/SD_00661_clone.jpg,clone,"[430, 270, 580, 305]",Tara Rao,Rao,Tara,19760225,2013-05-14,2023-06-08,V6127515,SGP,F,train
SD_00662,authentic/SD_00662_authentic.jpg,manipulated/SD_00662_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Singh,Singh,Kabir,20000820,2024-07-22,2029-01-10,I8360854,SGP,F,train
SD_00663,authentic/SD_00663_authentic.jpg,manipulated/SD_00663_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Joshi,Joshi,Kiara,19980709,2022-01-09,2032-12-08,K0476392,AUS,M,test
SD_00664,authentic/SD_00664_authentic.jpg,manipulated/SD_00664_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Desai,Desai,Arjun,19911018,2012-01-24,2017-07-03,Y5581083,GBR,M,train
SD_00665,authentic/SD_00665_authentic.jpg,manipulated/SD_00665_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Rohan Malhotra,Malhotra,Rohan,20041208,2023-05-26,2028-06-11,N3830008,IND,F,test
SD_00666,authentic/SD_00666_authentic.jpg,manipulated/SD_00666_number_change.jpg,number_change,"[205, 188, 650, 211]",Tara Sharma,Sharma,Tara,19800501,2014-04-21,2019-01-09,X1662411,IND,F,train
SD_00667,authentic/SD_00667_authentic.jpg,manipulated/SD_00667_date_change.jpg,date_change,"[205, 264, 650, 287]",Aarav Sharma,Sharma,Aarav,20040304,2024-12-19,2034-04-27,T4568044,CAN,M,train
SD_00668,authentic/SD_00668_authentic.jpg,manipulated/SD_00668_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Tara Joshi,Joshi,Tara,19880208,2016-07-18,2026-08-10,W8836076,GBR,M,train
SD_00669,authentic/SD_00669_authentic.jpg,manipulated/SD_00669_clone.jpg,clone,"[430, 270, 580, 305]",Sara Mehta,Mehta,Sara,19710415,2016-06-16,2021-11-10,K2118237,AUS,M,train
SD_00670,authentic/SD_00670_authentic.jpg,manipulated/SD_00670_compression.jpg,compression,"[0, 0, 700, 455]",Aditya Verma,Verma,Aditya,19950817,2022-12-27,2027-01-25,P4645205,SGP,F,train
SD_00671,authentic/SD_00671_authentic.jpg,manipulated/SD_00671_mixed.jpg,mixed,"[45, 100, 650, 250]",Aarav Rao,Rao,Aarav,19830926,2022-08-18,2032-06-21,H5778811,CAN,M,test
SD_00672,authentic/SD_00672_authentic.jpg,manipulated/SD_00672_text_change.jpg,text_change,"[205, 150, 650, 173]",Meera Verma,Verma,Meera,19700924,2012-02-06,2017-08-28,D0672872,SGP,F,train
SD_00673,authentic/SD_00673_authentic.jpg,manipulated/SD_00673_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Sharma,Sharma,Meera,19880710,2011-12-22,2021-09-11,T5922483,AUS,F,train
SD_00674,authentic/SD_00674_authentic.jpg,manipulated/SD_00674_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Kapoor,Kapoor,Anaya,19990624,2020-12-28,2025-03-17,W7056227,IND,M,validation
SD_00675,authentic/SD_00675_authentic.jpg,manipulated/SD_00675_date_change.jpg,date_change,"[205, 264, 650, 287]",Aadhya Bose,Bose,Aadhya,19821204,2013-09-15,2023-02-02,T7921583,GBR,M,validation
SD_00676,authentic/SD_00676_authentic.jpg,manipulated/SD_00676_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aadhya Malhotra,Malhotra,Aadhya,19971210,2024-06-20,2034-05-18,R3192134,USA,F,train
SD_00677,authentic/SD_00677_authentic.jpg,manipulated/SD_00677_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Verma,Verma,Arjun,20030619,2024-10-20,2034-12-28,T7320331,AUS,M,test
SD_00678,authentic/SD_00678_authentic.jpg,manipulated/SD_00678_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Verma,Verma,Kabir,20000111,2024-02-02,2029-09-26,O6754813,AUS,F,train
SD_00679,authentic/SD_00679_authentic.jpg,manipulated/SD_00679_mixed.jpg,mixed,"[45, 100, 650, 250]",Meera Singh,Singh,Meera,19940812,2023-05-27,2033-09-03,T3242687,CAN,F,train
SD_00680,authentic/SD_00680_authentic.jpg,manipulated/SD_00680_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Iyer,Iyer,Arjun,19970301,2020-06-28,2030-11-12,X6398365,USA,M,train
SD_00681,authentic/SD_00681_authentic.jpg,manipulated/SD_00681_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Kapoor,Kapoor,Ishaan,19930401,2019-10-10,2029-02-12,I8094047,CAN,M,train
SD_00682,authentic/SD_00682_authentic.jpg,manipulated/SD_00682_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Rao,Rao,Anaya,19730128,2019-12-16,2029-08-06,P8105092,SGP,M,train
SD_00683,authentic/SD_00683_authentic.jpg,manipulated/SD_00683_date_change.jpg,date_change,"[205, 264, 650, 287]",Kabir Patel,Patel,Kabir,19960115,2015-11-23,2020-06-04,R4390552,AUS,F,train
SD_00684,authentic/SD_00684_authentic.jpg,manipulated/SD_00684_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Meera Joshi,Joshi,Meera,19730427,2011-09-05,2021-02-06,O0493862,SGP,M,train
SD_00685,authentic/SD_00685_authentic.jpg,manipulated/SD_00685_clone.jpg,clone,"[430, 270, 580, 305]",Aadhya Rao,Rao,Aadhya,19920615,2011-10-27,2016-10-15,C1121259,SGP,M,validation
SD_00686,authentic/SD_00686_authentic.jpg,manipulated/SD_00686_compression.jpg,compression,"[0, 0, 700, 455]",Rohan Singh,Singh,Rohan,19701112,2013-08-03,2018-05-27,V3240642,GBR,M,test
SD_00687,authentic/SD_00687_authentic.jpg,manipulated/SD_00687_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Joshi,Joshi,Diya,19840409,2023-04-06,2033-05-23,O4175955,SGP,F,validation
SD_00688,authentic/SD_00688_authentic.jpg,manipulated/SD_00688_text_change.jpg,text_change,"[205, 150, 650, 173]",Rohan Sharma,Sharma,Rohan,19940919,2014-04-23,2024-06-21,Z4358841,AUS,M,train
SD_00689,authentic/SD_00689_authentic.jpg,manipulated/SD_00689_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Anaya Mehta,Mehta,Anaya,19990104,2021-09-22,2026-08-05,O9559690,GBR,M,train
SD_00690,authentic/SD_00690_authentic.jpg,manipulated/SD_00690_number_change.jpg,number_change,"[205, 188, 650, 211]",Ira Malhotra,Malhotra,Ira,19700716,2012-06-11,2017-03-12,J2782079,CAN,F,train
SD_00691,authentic/SD_00691_authentic.jpg,manipulated/SD_00691_date_change.jpg,date_change,"[205, 264, 650, 287]",Meera Kapoor,Kapoor,Meera,19851212,2014-10-11,2024-11-13,J0381664,AUS,F,train
SD_00692,authentic/SD_00692_authentic.jpg,manipulated/SD_00692_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Rohan Iyer,Iyer,Rohan,19800520,2024-12-17,2029-10-25,E2501425,CAN,F,test
SD_00693,authentic/SD_00693_authentic.jpg,manipulated/SD_00693_clone.jpg,clone,"[430, 270, 580, 305]",Rohan Kapoor,Kapoor,Rohan,19700307,2020-03-10,2030-02-06,H3613285,IND,F,train
SD_00694,authentic/SD_00694_authentic.jpg,manipulated/SD_00694_compression.jpg,compression,"[0, 0, 700, 455]",Rohan Nair,Nair,Rohan,19760922,2017-07-23,2022-08-22,M7316252,CAN,F,train
SD_00695,authentic/SD_00695_authentic.jpg,manipulated/SD_00695_mixed.jpg,mixed,"[45, 100, 650, 250]",Aadhya Malhotra,Malhotra,Aadhya,19970718,2024-02-12,2034-11-24,S0392355,GBR,M,train
SD_00696,authentic/SD_00696_authentic.jpg,manipulated/SD_00696_text_change.jpg,text_change,"[205, 150, 650, 173]",Meera Patel,Patel,Meera,19840807,2012-01-07,2022-07-03,K6262446,SGP,F,validation
SD_00697,authentic/SD_00697_authentic.jpg,manipulated/SD_00697_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Rao,Rao,Vivaan,19960313,2016-11-17,2021-08-26,C5160252,AUS,F,train
SD_00698,authentic/SD_00698_authentic.jpg,manipulated/SD_00698_number_change.jpg,number_change,"[205, 188, 650, 211]",Sara Sharma,Sharma,Sara,20011113,2024-07-25,2029-05-14,I1978575,AUS,F,validation
SD_00699,authentic/SD_00699_authentic.jpg,manipulated/SD_00699_date_change.jpg,date_change,"[205, 264, 650, 287]",Arjun Singh,Singh,Arjun,19810925,2016-07-28,2021-03-01,K9438976,IND,F,test
SD_00700,authentic/SD_00700_authentic.jpg,manipulated/SD_00700_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Malhotra,Malhotra,Arjun,20010602,2022-10-22,2032-05-14,K4084245,CAN,M,train
SD_00701,authentic/SD_00701_authentic.jpg,manipulated/SD_00701_clone.jpg,clone,"[430, 270, 580, 305]",Sara Nair,Nair,Sara,19890120,2020-02-12,2025-09-24,M3218122,SGP,F,test
SD_00702,authentic/SD_00702_authentic.jpg,manipulated/SD_00702_compression.jpg,compression,"[0, 0, 700, 455]",Kiara Rao,Rao,Kiara,19921220,2017-04-27,2027-01-03,K5029168,SGP,M,train
SD_00703,authentic/SD_00703_authentic.jpg,manipulated/SD_00703_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Kulkarni,Kulkarni,Diya,19890701,2016-03-24,2026-12-21,X1613944,AUS,M,train
SD_00704,authentic/SD_00704_authentic.jpg,manipulated/SD_00704_text_change.jpg,text_change,"[205, 150, 650, 173]",Vivaan Nair,Nair,Vivaan,20000709,2019-12-23,2024-05-17,V0962440,CAN,M,test
SD_00705,authentic/SD_00705_authentic.jpg,manipulated/SD_00705_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aarav Singh,Singh,Aarav,19960309,2024-05-15,2034-02-08,H0531949,CAN,F,train
SD_00706,authentic/SD_00706_authentic.jpg,manipulated/SD_00706_number_change.jpg,number_change,"[205, 188, 650, 211]",Diya Iyer,Iyer,Diya,19940901,2019-06-11,2029-06-27,O2773826,GBR,F,validation
SD_00707,authentic/SD_00707_authentic.jpg,manipulated/SD_00707_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Kulkarni,Kulkarni,Vivaan,19750818,2020-06-03,2025-12-17,L4457702,AUS,M,train
SD_00708,authentic/SD_00708_authentic.jpg,manipulated/SD_00708_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Joshi,Joshi,Kiara,19710518,2022-12-16,2027-07-18,E6911633,IND,F,train
SD_00709,authentic/SD_00709_authentic.jpg,manipulated/SD_00709_clone.jpg,clone,"[430, 270, 580, 305]",Rohan Malhotra,Malhotra,Rohan,19801213,2022-09-14,2032-04-14,T4551588,AUS,F,validation
SD_00710,authentic/SD_00710_authentic.jpg,manipulated/SD_00710_compression.jpg,compression,"[0, 0, 700, 455]",Neel Malhotra,Malhotra,Neel,19950810,2020-08-06,2025-07-10,A8572169,SGP,F,train
SD_00711,authentic/SD_00711_authentic.jpg,manipulated/SD_00711_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Joshi,Joshi,Kiara,19820120,2020-04-05,2025-10-19,X6059329,SGP,F,train
SD_00712,authentic/SD_00712_authentic.jpg,manipulated/SD_00712_text_change.jpg,text_change,"[205, 150, 650, 173]",Aditya Nair,Nair,Aditya,19711026,2021-11-13,2026-03-15,L3273524,IND,M,train
SD_00713,authentic/SD_00713_authentic.jpg,manipulated/SD_00713_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Desai,Desai,Ishaan,19990422,2024-10-15,2029-03-15,Q1952371,IND,M,train
SD_00714,authentic/SD_00714_authentic.jpg,manipulated/SD_00714_number_change.jpg,number_change,"[205, 188, 650, 211]",Kiara Malhotra,Malhotra,Kiara,20030703,2024-07-09,2029-12-25,T8077046,SGP,M,test
SD_00715,authentic/SD_00715_authentic.jpg,manipulated/SD_00715_date_change.jpg,date_change,"[205, 264, 650, 287]",Ira Joshi,Joshi,Ira,20020726,2023-02-04,2028-05-25,S1256523,CAN,M,train
SD_00716,authentic/SD_00716_authentic.jpg,manipulated/SD_00716_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Diya Kulkarni,Kulkarni,Diya,19741216,2017-04-25,2027-06-10,W7574949,IND,M,train
SD_00717,authentic/SD_00717_authentic.jpg,manipulated/SD_00717_clone.jpg,clone,"[430, 270, 580, 305]",Kabir Iyer,Iyer,Kabir,19880412,2010-10-12,2020-05-23,F9477422,USA,F,train
SD_00718,authentic/SD_00718_authentic.jpg,manipulated/SD_00718_compression.jpg,compression,"[0, 0, 700, 455]",Meera Rao,Rao,Meera,19840419,2010-05-05,2015-05-12,X8867925,SGP,M,test
SD_00719,authentic/SD_00719_authentic.jpg,manipulated/SD_00719_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Iyer,Iyer,Diya,19930821,2017-03-28,2027-03-16,M0153433,USA,F,train
SD_00720,authentic/SD_00720_authentic.jpg,manipulated/SD_00720_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Kulkarni,Kulkarni,Arjun,19820815,2015-10-21,2020-12-28,Z8335061,GBR,M,train
SD_00721,authentic/SD_00721_authentic.jpg,manipulated/SD_00721_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Anaya Iyer,Iyer,Anaya,20040928,2024-02-26,2029-08-19,Q3342337,USA,M,test
SD_00722,authentic/SD_00722_authentic.jpg,manipulated/SD_00722_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Iyer,Iyer,Anaya,19871207,2011-12-27,2016-03-17,J0333997,CAN,M,train
SD_00723,authentic/SD_00723_authentic.jpg,manipulated/SD_00723_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Nair,Nair,Vivaan,19740804,2013-08-03,2023-04-04,R9397490,AUS,F,train
SD_00724,authentic/SD_00724_authentic.jpg,manipulated/SD_00724_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ishaan Desai,Desai,Ishaan,19990525,2017-07-20,2027-08-21,F5878444,AUS,M,validation
SD_00725,authentic/SD_00725_authentic.jpg,manipulated/SD_00725_clone.jpg,clone,"[430, 270, 580, 305]",Diya Rao,Rao,Diya,20021115,2022-02-25,2027-08-01,K8772216,SGP,F,train
SD_00726,authentic/SD_00726_authentic.jpg,manipulated/SD_00726_compression.jpg,compression,"[0, 0, 700, 455]",Arjun Malhotra,Malhotra,Arjun,19981122,2021-09-27,2026-04-25,D3348458,CAN,M,train
SD_00727,authentic/SD_00727_authentic.jpg,manipulated/SD_00727_mixed.jpg,mixed,"[45, 100, 650, 250]",Aadhya Desai,Desai,Aadhya,19831105,2019-06-06,2024-07-26,F2925879,CAN,F,train
SD_00728,authentic/SD_00728_authentic.jpg,manipulated/SD_00728_text_change.jpg,text_change,"[205, 150, 650, 173]",Neel Rao,Rao,Neel,20000512,2024-03-10,2034-12-12,X5746966,IND,F,validation
SD_00729,authentic/SD_00729_authentic.jpg,manipulated/SD_00729_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Joshi,Joshi,Vivaan,19920315,2020-05-01,2025-04-22,W4450566,GBR,M,train
SD_00730,authentic/SD_00730_authentic.jpg,manipulated/SD_00730_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Desai,Desai,Ishaan,20020504,2023-02-08,2028-06-24,P9706734,AUS,F,validation
SD_00731,authentic/SD_00731_authentic.jpg,manipulated/SD_00731_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Patel,Patel,Vivaan,19730609,2020-09-12,2030-05-04,P2156229,GBR,M,train
SD_00732,authentic/SD_00732_authentic.jpg,manipulated/SD_00732_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Sara Mehta,Mehta,Sara,19900925,2019-11-09,2029-12-01,E1557325,CAN,M,train
SD_00733,authentic/SD_00733_authentic.jpg,manipulated/SD_00733_clone.jpg,clone,"[430, 270, 580, 305]",Sara Nair,Nair,Sara,19911123,2013-05-09,2018-03-04,U6667080,AUS,F,test
SD_00734,authentic/SD_00734_authentic.jpg,manipulated/SD_00734_compression.jpg,compression,"[0, 0, 700, 455]",Aarav Desai,Desai,Aarav,19970928,2015-06-26,2025-05-19,K1191818,USA,M,validation
SD_00735,authentic/SD_00735_authentic.jpg,manipulated/SD_00735_mixed.jpg,mixed,"[45, 100, 650, 250]",Sara Desai,Desai,Sara,19820225,2022-11-14,2032-08-15,X2512957,AUS,F,test
SD_00736,authentic/SD_00736_authentic.jpg,manipulated/SD_00736_text_change.jpg,text_change,"[205, 150, 650, 173]",Aarav Joshi,Joshi,Aarav,19881027,2010-07-01,2015-04-11,N2439587,SGP,M,validation
SD_00737,authentic/SD_00737_authentic.jpg,manipulated/SD_00737_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ira Bose,Bose,Ira,19790307,2013-05-06,2018-01-18,T0285155,USA,M,train
SD_00738,authentic/SD_00738_authentic.jpg,manipulated/SD_00738_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Rao,Rao,Ishaan,19800508,2016-04-25,2026-01-05,O1607360,CAN,F,validation
SD_00739,authentic/SD_00739_authentic.jpg,manipulated/SD_00739_date_change.jpg,date_change,"[205, 264, 650, 287]",Meera Mehta,Mehta,Meera,19830719,2022-02-03,2027-09-19,X8123179,GBR,F,validation
SD_00740,authentic/SD_00740_authentic.jpg,manipulated/SD_00740_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ishaan Patel,Patel,Ishaan,20020809,2022-09-04,2032-01-01,M6615541,CAN,F,train
SD_00741,authentic/SD_00741_authentic.jpg,manipulated/SD_00741_clone.jpg,clone,"[430, 270, 580, 305]",Neel Bose,Bose,Neel,19751126,2020-07-16,2025-05-24,U5023290,USA,M,train
SD_00742,authentic/SD_00742_authentic.jpg,manipulated/SD_00742_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Bose,Bose,Kabir,20000102,2024-10-26,2029-12-22,J5962622,AUS,M,train
SD_00743,authentic/SD_00743_authentic.jpg,manipulated/SD_00743_mixed.jpg,mixed,"[45, 100, 650, 250]",Rohan Nair,Nair,Rohan,19770301,2022-08-07,2032-07-21,L4950050,CAN,M,train
SD_00744,authentic/SD_00744_authentic.jpg,manipulated/SD_00744_text_change.jpg,text_change,"[205, 150, 650, 173]",Kabir Joshi,Joshi,Kabir,19720725,2018-10-24,2023-03-04,A5316117,CAN,F,train
SD_00745,authentic/SD_00745_authentic.jpg,manipulated/SD_00745_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Sara Verma,Verma,Sara,19700816,2014-05-05,2024-11-18,L9177932,USA,M,train
SD_00746,authentic/SD_00746_authentic.jpg,manipulated/SD_00746_number_change.jpg,number_change,"[205, 188, 650, 211]",Kabir Mehta,Mehta,Kabir,19750223,2021-07-10,2026-04-08,I2457988,AUS,F,test
